Date,User_ID,Start_Timestamp,End_Timestamp,Cash spend,OS,OS_Version,Number_Of_Impression
2021-07-15,6566,1626325174,1626327871,1,iOS,11,1
2021-07-31,1025,1627736406,1627737092,18,iOS,10,6
2020-06-25,6470,1593068971,1593069689,14,iOS,10,1
2020-02-05,9352,1580846320,1580847377,14,iOS,12,2
2020-10-31,5659,1604078914,1604080255,12,Android,8,1
2020-07-14,328,1594660185,1594663740,8,iOS,10,2
2021-02-12,8176,1613146434,1613148602,4,iOS,10,3
2020-11-12,1901,1605160033,1605163312,6,Android,10,4
2020-05-05,861,1588688790,1588692242,13,iOS,10,3
2020-10-30,4437,1604009067,1604009516,20,Android,12,2
2020-07-15,7479,1594754809,1594757973,10,Android,10,6
2021-05-18,231,1621325606,1621328508,17,iOS,11,2
2020-03-12,5872,1583970010,1583973511,14,Android,11,5
2021-07-09,6253,1625765999,1625766975,17,iOS,12,3
2020-08-21,1473,1598028210,1598029332,19,iOS,12,6
2021-04-14,211,1618405876,1618408634,16,Android,11,6
2021-06-07,8728,1623040674,1623042775,3,iOS,12,4
2021-05-02,6151,1619895350,1619897286,4,Android,9,6
2020-04-14,7725,1586852392,1586854232,12,Android,9,6
2021-05-23,7346,1621733113,1621736329,6,Android,12,3
2021-01-19,6558,1611016412,1611019782,3,iOS,11,5
2021-02-22,3890,1613947163,1613947550,15,iOS,11,3
2021-01-04,7716,1609695166,1609697428,15,iOS,12,3
2020-10-02,2178,1601623175,1601626179,1,Android,9,5
2021-06-28,8925,1624894319,1624894735,14,iOS,11,2
2020-07-22,4639,1595427409,1595429008,11,iOS,11,6
2021-07-19,9778,1626648726,1626650609,15,Android,9,6
2020-04-27,6503,1587928531,1587932106,15,iOS,11,2
2020-06-17,5154,1592380026,1592383238,15,iOS,10,1
2021-04-22,6266,1619070412,1619072721,10,iOS,11,2
2021-01-12,4413,1610434644,1610435737,12,iOS,12,3
2020-11-15,7606,1605420421,1605423513,3,Android,12,1
2020-12-25,5500,1608838160,1608838799,15,iOS,12,6
2020-04-25,3099,1587812684,1587815794,20,iOS,10,1
2020-05-26,92,1590472746,1590475596,12,iOS,12,2
2021-05-29,1493,1622234185,1622236448,1,Android,8,2
2020-09-21,9998,1600649837,1600650672,19,iOS,12,2
2020-09-13,522,1599983208,1599985598,19,iOS,10,3
2021-05-17,5346,1621227315,1621230855,14,Android,12,4
2020-03-26,1418,1585190071,1585192224,3,Android,9,4
2021-03-07,8478,1615064571,1615065309,16,Android,11,4
2021-05-16,290,1621152782,1621153672,3,Android,9,5
2021-03-03,4789,1614760401,1614761181,3,Android,9,1
2020-11-13,1134,1605272517,1605275255,12,Android,11,1
2020-06-10,8881,1591785521,1591788247,2,Android,11,4
2020-07-14,4903,1594687525,1594691077,8,Android,8,6
2020-08-24,7857,1598229036,1598229892,3,Android,12,6
2020-07-12,69,1594548342,1594549789,6,Android,12,1
2020-08-16,5431,1597552570,1597554916,12,Android,8,5
2021-03-25,8163,1616667673,1616670312,17,iOS,11,4
2020-02-20,4511,1582146133,1582149460,3,iOS,12,1
2020-11-18,3639,1605641429,1605642640,19,iOS,11,4
2020-03-10,2479,1583842171,1583842708,2,iOS,11,5
2020-02-12,1234,1581498273,1581500397,7,iOS,12,3
2020-03-30,1192,1585529417,1585532021,2,Android,8,3
2020-02-10,9619,1581286937,1581289534,7,Android,10,3
2020-11-05,6402,1604573583,1604577005,4,iOS,12,3
2021-04-09,6183,1617973692,1617975491,2,iOS,12,3
2020-11-07,3924,1604761451,1604761938,10,Android,10,5
2021-06-10,2376,1623279110,1623282168,18,iOS,11,1
2020-08-11,2073,1597082638,1597085471,19,iOS,11,5
2021-02-12,1410,1613132794,1613135852,8,iOS,12,5
2020-05-23,7321,1590189504,1590190382,4,Android,11,6
2020-01-11,5489,1578708105,1578709330,3,Android,12,2
2021-08-03,2246,1628007618,1628010809,1,Android,11,5
2020-10-03,1843,1601683876,1601686945,9,iOS,12,2
2021-02-23,4152,1614020038,1614021693,4,Android,11,2
2021-01-03,3743,1609649091,1609650039,1,iOS,10,2
2020-07-29,3183,1595975833,1595978234,7,iOS,12,5
2020-07-01,5347,1593614778,1593617569,1,Android,9,5
2021-03-19,3633,1616126427,1616128259,9,Android,11,6
2021-07-04,7720,1625400983,1625401411,11,Android,11,5
2020-04-20,5840,1587395656,1587397151,6,Android,9,5
2020-01-14,9454,1578959567,1578962714,19,iOS,10,6
2020-08-08,2501,1596860033,1596862807,18,Android,10,5
2020-10-06,9904,1601974368,1601976599,16,iOS,10,4
2020-02-15,3850,1581762963,1581764256,13,Android,11,6
2020-10-28,8011,1603849791,1603851171,13,Android,11,4
2021-05-04,3158,1620131670,1620134711,5,iOS,11,5
2021-02-21,9578,1613872617,1613875646,8,Android,9,4
2021-06-28,883,1624874732,1624877513,18,iOS,12,6
2021-03-01,9952,1614574816,1614577119,20,Android,8,3
2021-03-25,1458,1616643838,1616646150,8,Android,12,5
2020-11-16,6261,1605463921,1605466555,13,iOS,10,1
2020-05-13,5593,1589378632,1589381198,7,Android,12,1
2020-12-30,1622,1609339597,1609343168,3,Android,10,2
2021-08-05,8480,1628114591,1628116494,6,Android,8,5
2020-06-25,5012,1593062329,1593064084,2,iOS,11,6
2020-10-05,1457,1601838297,1601840664,13,iOS,12,5
2020-10-24,5605,1603482156,1603483283,18,iOS,12,6
2020-10-16,2226,1602829728,1602833135,1,Android,12,6
2021-01-01,7640,1609444756,1609448269,7,iOS,11,5
2021-06-17,2881,1623878334,1623880991,1,Android,11,6
2021-01-03,4490,1609678282,1609681530,3,iOS,11,1
2020-12-03,2151,1606953843,1606954488,10,iOS,10,6
2021-06-02,4293,1622625510,1622626381,15,Android,11,4
2021-07-20,3577,1626731827,1626733727,9,iOS,11,3
2021-07-30,5088,1627586970,1627589716,18,Android,11,2
2020-03-14,1281,1584189777,1584191980,17,iOS,11,3
2021-06-28,3258,1624816471,1624817533,9,iOS,10,5
2021-05-17,2826,1621237324,1621239168,16,iOS,12,1
2020-08-31,6733,1598866098,1598868042,7,iOS,11,4
2020-06-07,4190,1591473184,1591476698,4,iOS,10,1
2020-01-06,5072,1578266341,1578269791,11,iOS,11,5
2020-05-11,1650,1589176750,1589179223,12,Android,8,5
2021-03-03,3086,1614748860,1614750024,7,Android,11,3
2020-02-18,8393,1582008535,1582010097,7,iOS,10,5
2020-05-13,7702,1589369465,1589372891,11,Android,12,5
2021-04-09,540,1617954551,1617957623,19,Android,8,1
2020-07-30,1574,1596045046,1596046659,10,iOS,11,5
2021-05-14,3579,1620994594,1620996677,8,Android,9,5
2020-12-18,1596,1608294030,1608295293,11,iOS,12,6
2020-04-29,8429,1588138817,1588139598,5,iOS,12,4
2020-12-30,5357,1609283585,1609286567,6,Android,9,3
2021-02-27,224,1614359675,1614360269,10,iOS,10,1
2020-02-28,291,1582826602,1582827107,1,Android,9,3
2020-12-09,9617,1607468240,1607471178,4,iOS,11,6
2020-05-07,1532,1588815153,1588816264,3,Android,9,1
2021-05-16,505,1621170636,1621171608,4,iOS,11,5
2020-03-21,9976,1584743710,1584746890,4,iOS,12,5
2020-09-09,9710,1599620425,1599623523,15,Android,11,3
2021-07-03,3595,1625255939,1625258031,5,Android,10,4
2020-02-04,6381,1580750210,1580750867,12,Android,12,3
2020-08-19,7943,1597784297,1597784998,13,iOS,12,2
2020-09-21,8044,1600662417,1600663919,15,Android,12,3
2021-03-30,5725,1617045796,1617046137,20,Android,11,3
2020-10-21,5424,1603235007,1603236042,8,Android,8,1
2021-01-09,444,1610190020,1610190451,3,iOS,12,1
2021-05-14,6226,1620968411,1620968884,17,Android,10,1
2021-06-17,4859,1623908169,1623908692,20,iOS,12,3
2020-01-15,5640,1579086905,1579088729,14,iOS,10,2
2021-01-27,751,1611755862,1611757767,14,iOS,12,5
2020-04-19,5107,1587268925,1587271469,5,iOS,12,3
2020-09-29,643,1601366562,1601368699,15,iOS,11,4
2021-03-10,4945,1615392567,1615394642,8,Android,10,4
2020-12-11,9266,1607664158,1607665284,10,iOS,12,5
2020-08-24,4727,1598233668,1598235302,1,iOS,10,1
2020-11-02,9413,1604325150,1604325862,18,Android,9,2
2020-10-16,2746,1602826408,1602827785,3,Android,8,3
2021-03-18,8715,1616054772,1616056340,8,iOS,10,6
2021-05-27,9728,1622115135,1622117162,6,iOS,11,3
2021-02-02,9587,1612263631,1612264458,19,iOS,12,5
2021-06-20,5664,1624155067,1624157680,15,Android,12,1
2021-03-14,9876,1615686928,1615687905,3,Android,12,1
2021-02-23,3305,1614015451,1614016464,15,iOS,12,3
2020-07-12,9781,1594510265,1594512814,9,Android,9,5
2021-04-04,1410,1617480278,1617482387,20,Android,12,5
2020-09-15,517,1600180602,1600182695,15,Android,10,6
2021-02-02,1916,1612213135,1612215820,10,Android,12,3
2020-11-28,9803,1606518175,1606520414,16,Android,11,1
2020-09-17,2336,1600306547,1600309071,8,iOS,10,2
2021-01-02,8429,1609589848,1609591423,3,iOS,12,1
2020-07-18,6009,1595063191,1595065906,10,iOS,12,2
2020-02-27,6082,1582779031,1582780562,20,iOS,12,6
2020-11-28,2135,1606509265,1606511715,2,Android,11,4
2020-11-05,8961,1604587216,1604588505,19,Android,10,5
2021-02-08,2383,1612771832,1612772933,10,iOS,12,5
2020-04-24,460,1587731493,1587732423,19,Android,8,6
2020-02-02,8065,1580623307,1580626236,11,iOS,12,5
2021-03-10,4554,1615314322,1615316557,3,Android,11,5
2020-11-03,532,1604419034,1604421234,5,iOS,11,5
2020-04-07,9814,1586196172,1586197938,4,Android,12,3
2020-09-11,6762,1599780865,1599782072,15,Android,9,2
2021-05-18,4901,1621286683,1621287879,13,Android,9,2
2021-02-15,9042,1613355798,1613358505,5,Android,9,4
2020-12-17,1744,1608144218,1608144542,2,iOS,11,4
2021-01-03,9488,1609630034,1609631457,2,Android,12,6
2021-03-02,4672,1614670013,1614672598,9,iOS,11,5
2021-06-18,4317,1623951101,1623953093,9,Android,11,2
2021-04-26,4045,1619429998,1619432362,3,iOS,12,3
2020-07-13,5024,1594632555,1594633563,8,iOS,12,4
2021-07-17,7362,1626514641,1626516811,13,iOS,11,1
2021-02-05,1416,1612480357,1612483689,9,Android,8,3
2020-11-25,3820,1606266723,1606269602,6,Android,8,5
2021-01-27,8868,1611724506,1611728002,6,Android,8,5
2021-05-30,653,1622326135,1622327791,1,Android,8,3
2020-02-25,8042,1582637004,1582638702,5,iOS,12,3
2020-06-18,505,1592498809,1592500653,14,iOS,12,6
2020-12-18,8087,1608304929,1608307393,13,Android,9,6
2021-04-04,8202,1617482438,1617483914,6,iOS,12,2
2020-12-26,1332,1608957202,1608960098,3,iOS,11,1
2021-03-02,1117,1614653467,1614655192,20,Android,10,3
2020-05-17,6760,1589679453,1589682541,18,Android,11,5
2021-07-28,3072,1627448977,1627450088,11,iOS,11,4
2020-03-06,9203,1583429068,1583432137,18,iOS,10,3
2021-07-30,7474,1627578904,1627582390,1,Android,11,3
2021-06-18,1238,1624008220,1624009162,1,Android,12,3
2020-07-16,2554,1594841636,1594843940,12,Android,8,1
2020-06-08,6003,1591601751,1591604650,4,Android,11,4
2020-03-05,370,1583382180,1583382862,18,Android,12,6
2020-08-14,5582,1597411766,1597413571,7,iOS,11,5
2020-09-09,8346,1599596705,1599600005,2,Android,12,1
2020-06-19,6354,1592553962,1592554322,16,Android,8,1
2021-04-11,9159,1618125210,1618126249,4,Android,9,5
2021-02-04,1131,1612377822,1612381401,1,iOS,12,2
2020-11-14,3339,1605312127,1605314592,10,Android,12,1
2020-01-16,5642,1579144617,1579146209,11,iOS,11,2
2020-07-28,5420,1595951940,1595952475,13,iOS,10,2
2020-05-25,6158,1590416727,1590418452,4,iOS,12,4
2020-12-16,9391,1608095087,1608097570,16,iOS,10,4
2020-03-01,7833,1583038418,1583041707,13,Android,9,3
2020-10-14,5171,1602609761,1602612605,2,iOS,11,2
2020-03-15,5680,1584247902,1584248568,17,Android,10,1
2021-01-17,9966,1610855698,1610858793,2,Android,12,3
2020-02-23,7069,1582451387,1582453261,18,Android,12,1
2021-05-04,2748,1620097715,1620100045,20,iOS,11,2
2020-09-03,1824,1599112335,1599112712,16,Android,8,4
2020-08-21,4155,1597979910,1597983271,13,iOS,11,5
2021-05-21,7995,1621605821,1621608966,13,Android,9,1
2020-12-09,7723,1607468398,1607470798,17,iOS,12,6
2021-07-18,802,1626610527,1626612861,7,iOS,12,5
2021-05-24,4325,1621803340,1621806551,9,iOS,10,5
2020-02-17,949,1581887849,1581888696,3,iOS,10,3
2021-05-17,9980,1621191323,1621193887,18,Android,10,4
2021-03-05,3395,1614963380,1614966260,1,Android,8,2
2021-03-13,8,1615593595,1615595251,1,iOS,12,4
2020-08-02,6594,1596310558,1596312476,16,Android,10,5
2020-08-19,9219,1597834577,1597837831,11,Android,12,5
2021-07-05,8522,1625426883,1625427263,8,Android,8,2
2020-02-26,7956,1582736027,1582736541,8,iOS,12,2
2021-06-27,7552,1624806139,1624808119,6,Android,10,4
2020-03-22,872,1584848590,1584850376,16,iOS,10,2
2020-06-23,2521,1592868244,1592869884,14,iOS,11,6
2020-07-16,9635,1594891219,1594894555,13,Android,9,1
2021-05-21,2406,1621579356,1621581225,4,Android,12,6
2020-07-13,8603,1594631761,1594632149,4,iOS,11,4
2020-02-06,4783,1580969608,1580972333,12,iOS,11,5
2020-04-20,8269,1587348964,1587350462,6,iOS,12,3
2020-10-03,8417,1601739720,1601743278,14,Android,12,4
2020-11-01,2283,1604244531,1604245811,3,Android,11,1
2021-04-13,6099,1618331620,1618332856,11,Android,11,1
2020-06-27,7188,1593260142,1593263071,11,iOS,11,4
2021-07-21,3980,1626821149,1626822041,17,iOS,10,5
2021-07-11,2742,1626011765,1626013605,15,iOS,12,6
2020-10-29,7842,1603914797,1603918034,5,iOS,12,6
2020-10-06,1834,1601991547,1601992335,8,Android,9,6
2021-06-19,653,1624043034,1624046443,9,Android,10,6
2020-10-24,3972,1603525661,1603528036,7,iOS,11,5
2020-12-24,3502,1608785206,1608788458,17,iOS,12,2
2021-03-28,7734,1616903223,1616904731,4,Android,9,5
2021-07-03,1023,1625280357,1625282931,14,iOS,11,5
2020-07-10,3531,1594355365,1594358088,2,Android,10,3
2021-07-11,2672,1625949727,1625950111,8,iOS,12,2
2020-07-30,8163,1596048643,1596050100,18,iOS,11,5
2021-03-07,761,1615087964,1615090663,2,Android,9,2
2021-05-18,2756,1621315406,1621317667,12,iOS,10,5
2021-02-13,5220,1613223377,1613223796,2,Android,12,3
2020-11-12,519,1605123925,1605126556,20,iOS,11,2
2021-05-15,6139,1621043829,1621046608,18,Android,9,3
2021-08-03,9527,1627965928,1627968853,11,iOS,10,5
2021-01-31,563,1612107796,1612110002,16,iOS,11,5
2020-12-04,648,1607083993,1607084560,1,iOS,10,5
2021-06-30,7174,1625046888,1625047209,2,Android,9,2
2020-10-22,5356,1603382930,1603384121,14,iOS,12,3
2020-01-08,1868,1578427859,1578430346,9,Android,8,5
2020-09-07,8141,1599478506,1599481053,6,Android,8,3
2021-03-17,2537,1615930757,1615932989,2,iOS,12,4
2021-06-26,5277,1624651125,1624652174,12,iOS,10,1
2020-05-21,6032,1590034946,1590038269,16,Android,11,6
2020-11-15,9270,1605382137,1605382953,16,iOS,10,3
2020-08-21,2105,1597966364,1597968088,20,iOS,12,6
2020-02-16,7271,1581869988,1581872687,9,Android,12,6
2021-01-02,9225,1609522581,1609523968,17,iOS,10,4
2020-08-20,5322,1597938603,1597940595,14,iOS,12,3
2021-04-12,2978,1618202476,1618204493,4,Android,9,1
2021-02-08,2626,1612751252,1612754649,17,Android,8,3
2021-03-08,9847,1615220720,1615223749,1,iOS,11,1
2020-05-12,4594,1589230545,1589231610,16,iOS,12,2
2020-07-20,1697,1595226056,1595226419,1,Android,11,2
2020-09-05,3907,1599241082,1599241889,9,iOS,12,1
2020-10-31,3916,1604128375,1604130165,5,Android,12,4
2020-08-09,8590,1596916146,1596918271,14,iOS,11,5
2020-06-15,9144,1592170004,1592170770,9,Android,11,1
2021-05-10,6602,1620640814,1620644315,11,iOS,11,4
2021-01-19,1299,1610998008,1610998870,19,iOS,12,1
2020-07-05,8309,1593908474,1593910405,16,iOS,11,3
2021-03-23,1798,1616445778,1616447818,1,iOS,11,3
2020-07-17,7039,1594941836,1594943715,14,Android,10,4
2020-03-14,7555,1584119349,1584120754,4,iOS,10,6
2020-11-04,3036,1604488193,1604491494,10,iOS,12,1
2020-02-12,2973,1581466202,1581467713,18,iOS,11,6
2020-11-03,5301,1604401929,1604403756,1,iOS,12,2
2020-02-28,7222,1582855157,1582856277,3,iOS,12,4
2020-09-07,122,1599442853,1599446275,4,iOS,12,4
2021-06-05,5237,1622855378,1622857168,4,Android,12,2
2021-04-16,618,1618557236,1618558640,20,iOS,10,4
2021-01-09,728,1610202677,1610206214,1,Android,9,6
2020-07-12,9797,1594541480,1594543246,12,iOS,11,3
2020-05-12,7732,1589301303,1589301806,20,Android,10,2
2020-06-19,4651,1592525478,1592528119,20,Android,8,2
2020-01-14,5731,1579018418,1579021569,6,Android,11,5
2020-03-17,5958,1584399997,1584401890,14,iOS,11,4
2020-06-05,9622,1591342529,1591343183,13,Android,10,3
2020-01-29,2380,1580298531,1580299149,3,Android,12,4
2021-01-28,2987,1611791537,1611792166,2,Android,12,3
2021-05-06,8255,1620280249,1620280998,12,iOS,12,5
2020-10-26,3449,1603677891,1603680762,16,iOS,11,5
2020-03-13,9632,1584084613,1584087008,8,Android,10,6
2021-04-10,6260,1617994723,1617996062,7,Android,8,2
2021-04-19,6058,1618823901,1618825232,3,Android,12,1
2020-03-16,3545,1584333695,1584336687,13,iOS,11,1
2020-10-17,6097,1602946570,1602947900,3,iOS,12,6
2021-01-04,8373,1609715769,1609719369,9,iOS,11,2
2021-06-29,2476,1624940306,1624942192,18,Android,8,3
2021-03-14,6544,1615682136,1615685612,1,iOS,11,6
2021-03-16,4408,1615893129,1615894932,13,Android,8,6
2020-12-10,7868,1607613457,1607614459,20,Android,10,4
2020-01-25,5392,1579925100,1579927471,17,iOS,12,4
2020-03-26,753,1585216950,1585219697,2,Android,9,2
2021-05-11,3415,1620673968,1620676487,1,iOS,12,3
2021-04-20,9626,1618936040,1618938372,9,iOS,12,2
2021-04-24,6266,1619210329,1619212074,20,iOS,12,2
2020-05-03,9517,1588495300,1588496772,1,Android,9,6
2020-12-14,4472,1607934254,1607937192,14,Android,12,4
2021-04-02,6256,1617301554,1617302234,10,iOS,12,1
2020-02-28,6506,1582872831,1582875005,10,Android,10,1
2020-12-04,6122,1607018438,1607020731,1,iOS,12,6
2020-07-07,2138,1594134091,1594134534,12,iOS,10,4
2020-01-05,9632,1578182437,1578184596,2,Android,10,2
2020-04-25,8155,1587756603,1587757860,12,Android,8,4
2020-04-09,9713,1586416291,1586418882,7,iOS,11,3
2020-09-25,6329,1600984866,1600986464,6,iOS,12,4
2020-02-01,7770,1580513158,1580513869,1,iOS,11,2
2020-07-05,5498,1593917678,1593920398,12,Android,8,5
2021-06-14,4369,1623668765,1623670987,7,iOS,11,5
2020-03-31,6254,1585608584,1585611203,17,Android,11,6
2020-01-11,9584,1578708667,1578712038,11,iOS,11,2
2020-11-14,7978,1605349386,1605350698,11,Android,10,5
2021-03-02,73,1614631395,1614634187,12,Android,8,5
2020-09-02,4208,1599058338,1599060113,18,Android,11,1
2021-07-05,7655,1625469253,1625472313,11,iOS,12,1
2021-01-28,3316,1611791303,1611793983,12,iOS,12,3
2020-04-30,2613,1588193492,1588193916,15,Android,12,2
2020-02-22,2709,1582363293,1582365293,7,Android,11,5
2020-08-16,9394,1597574503,1597576248,18,iOS,12,4
2020-06-12,5137,1591957378,1591958407,20,Android,8,4
2021-02-23,3280,1614054974,1614057936,4,Android,9,3
2020-10-09,794,1602242315,1602245785,4,Android,12,3
2020-12-19,8809,1608328822,1608330818,4,Android,9,2
2021-04-26,5704,1619393487,1619395657,12,iOS,10,1
2021-01-23,6083,1611398094,1611399712,8,iOS,10,2
2020-01-23,9108,1579756386,1579758531,20,Android,10,6
2021-01-31,3994,1612034694,1612036777,13,iOS,11,1
2021-08-01,8896,1627805975,1627809196,20,Android,8,1
2021-03-25,350,1616607903,1616610896,12,Android,9,2
2020-05-22,2295,1590083220,1590084088,2,Android,9,5
2020-01-29,732,1580289558,1580292503,20,iOS,10,1
2020-03-27,1423,1585247698,1585248207,17,Android,9,3
2020-08-09,387,1596944321,1596945091,6,Android,8,6
2020-08-28,3619,1598555648,1598558994,6,Android,8,4
2020-01-07,7270,1578372833,1578375258,10,Android,8,1
2020-11-09,6331,1604880921,1604884333,10,Android,12,2
2020-05-20,2101,1589922640,1589925049,11,iOS,12,3
2020-12-24,2520,1608769598,1608771106,6,Android,8,6
2020-10-24,9618,1603555546,1603557331,15,iOS,10,2
2020-11-16,2647,1605510297,1605511667,2,Android,8,6
2020-09-15,4306,1600105209,1600107147,20,Android,12,2
2020-01-19,8359,1579394169,1579396551,8,iOS,12,1
2021-01-30,4498,1611992769,1611993341,18,iOS,12,6
2021-05-29,1834,1622247377,1622250536,15,iOS,10,4
2020-04-13,9183,1586735864,1586738262,11,Android,8,1
2021-01-09,1914,1610181747,1610183542,1,Android,10,4
2021-05-04,8519,1620069512,1620070275,5,Android,8,4
2021-04-29,7651,1619656837,1619659775,15,Android,9,6
2020-09-19,7775,1600505402,1600507830,14,Android,8,6
2020-01-11,5164,1578685116,1578688637,9,iOS,11,3
2021-06-03,4808,1622694755,1622696427,1,iOS,11,6
2020-02-07,2120,1581023831,1581024286,4,Android,11,3
2021-03-04,278,1614826220,1614828705,19,Android,9,4
2020-12-12,679,1607708546,1607711190,18,Android,8,6
2021-06-17,6992,1623900215,1623901516,3,Android,11,2
2021-02-01,4418,1612117133,1612119283,17,iOS,11,3
2020-06-20,2493,1592602658,1592604546,7,Android,12,2
2021-01-05,4613,1609836008,1609838498,4,Android,10,3
2021-05-20,1687,1621470251,1621472476,12,iOS,11,5
2020-02-06,4727,1580924517,1580927942,2,iOS,12,4
2021-01-09,8140,1610151296,1610153656,2,Android,10,2
2020-04-07,9442,1586216900,1586218460,14,Android,8,5
2020-11-04,6707,1604475323,1604478356,14,iOS,11,2
2020-05-23,4063,1590224025,1590225362,1,Android,11,1
2020-03-20,6529,1584722814,1584726358,10,iOS,10,2
2021-04-03,85,1617384552,1617387258,4,Android,11,3
2020-03-07,425,1583530735,1583534268,12,Android,10,3
2020-11-25,2339,1606299290,1606302175,8,iOS,11,3
2021-04-14,5385,1618385590,1618386456,18,Android,8,4
2021-03-26,1436,1616740128,1616743180,10,Android,9,5
2020-04-13,3121,1586725805,1586726140,10,iOS,11,2
2020-01-24,3057,1579860737,1579861614,4,Android,8,1
2021-01-29,3178,1611926587,1611930091,11,iOS,10,1
2021-02-07,8897,1612688819,1612689876,12,Android,8,1
2020-06-20,6807,1592642442,1592643955,3,Android,9,1
2021-01-13,6279,1610554485,1610556521,16,Android,11,6
2020-12-24,5722,1608820235,1608820768,6,iOS,11,1
2020-06-30,5093,1593518876,1593519537,1,iOS,10,3
2020-05-26,1880,1590495835,1590498183,2,iOS,10,4
2020-08-24,5306,1598259912,1598262253,1,iOS,10,1
2021-07-08,5463,1625690379,1625692956,3,iOS,10,5
2021-06-02,8203,1622602176,1622605042,11,iOS,12,1
2020-04-25,1298,1587787296,1587790728,13,Android,10,1
2020-12-09,9345,1607531907,1607532663,15,Android,9,6
2021-03-26,3098,1616718547,1616719446,11,iOS,11,6
2020-10-11,2374,1602352696,1602354784,16,iOS,12,1
2020-05-20,7641,1589910924,1589911341,18,Android,8,4
2021-03-15,595,1615780006,1615783040,10,iOS,12,3
2020-01-01,4532,1577877591,1577880244,8,Android,12,1
